"Type","Object","Status","Message","SCG ID","Priority","SCG Title","Baseline","DISA STIG","PCI DSS 4.0","Remediation"
"ESXi","fu-05.epa.com","FAIL","fu-05.epa.com: snmpd is configured to start (on)","esxi-8.deactivate-snmp","P0","The ESXi SNMP service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000212","2.2.4
2.2.5","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Stop-VMHostService"
"ESXi","fu-05.epa.com","FAIL","fu-05.epa.com: TSM-SSH is running (True)","esxi-8.deactivate-ssh","P2","The ESXi SSH service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000193","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Stop-VMHostService"
"ESXi","fu-05.epa.com","FAIL","fu-05.epa.com: TSM-SSH is configured to start (on)","esxi-8.deactivate-ssh","P2","The ESXi SSH service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000193","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Stop-VMHostService"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: ntpd is running (True)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: ntpd is configured to start (on)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: NTP client configured (172.17.10.101)",,,,,,,
"ESXi","fu-05.epa.com","FAIL","fu-05.epa.com: Lockdown Mode exception users not configured correctly (da-user mux_user nsx-user)","esxi-8.lockdown-mode","P0","Enable normal lockdown mode on the ESXi host.","lockdownNormal","ESXI-80-000008","2.2.4","(Get-View (Get-VMHost -Name $ESXi | Get-View).ConfigManager.HostAccessManager).ChangeLockdownMode('lockdownNormal')"
"ESXi","fu-05.epa.com","FAIL","fu-05.epa.com: Lockdown Mode is not configured correctly (lockdownDisabled)","esxi-8.lockdown-mode","P0","Enable normal lockdown mode on the ESXi host.","lockdownNormal","ESXI-80-000008","2.2.4","(Get-View (Get-VMHost -Name $ESXi | Get-View).ConfigManager.HostAccessManager).ChangeLockdownMode('lockdownNormal')"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard switch 'Management' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard switch 'Management' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard switch 'Management' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'Management Network' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'Management Network' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'Management Network' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'Management Network' is not configured to allow VLAN 4095 (1810)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'Management Network' does not appear to be configured to use a default VLAN (1810)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'VM Network' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'VM Network' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'VM Network' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'VM Network' is not configured to allow VLAN 4095 (1810)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'VM Network' does not appear to be configured to use a default VLAN (1810)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vMotion' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vMotion' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vMotion' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vMotion' is not configured to allow VLAN 4095 (1820)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vMotion' does not appear to be configured to use a default VLAN (1820)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vSAN' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vSAN' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vSAN' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vSAN' is not configured to allow VLAN 4095 (1830)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: Standard portgroup 'vSAN' does not appear to be configured to use a default VLAN (1830)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk0' has only management configured (ManagementTrafficEnabled: True, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk2' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: True, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk1' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: True, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk10' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk11' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","PASS","fu-05.epa.com: VMkernel NIC 'vmk50' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-05.epa.com","INFO","fu-05.epa.com: Audit of fu-05.epa.com completed at 2026-09-07 09:02:46",,,,,,,
"ESXi","fu-06.epa.com","INFO","VMware ESX Host Security Settings Audit Utility 8.0.3",,,,,,,
"ESXi","fu-06.epa.com","INFO","Audit of fu-06.epa.com started at 2026-09-07 09:02:46 from HCSVDI-28 by broadcom",,,,,,,
"ESXi","fu-06.epa.com","INFO","EULA accepted.",,,,,,,
"ESXi","fu-06.epa.com","INFO","Safety checks skipped.",,,,,,,
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Security.AccountUnlockTime configured correctly (900)","esxi-8.account-auto-unlock-time","P2","The ESXi host must unlock accounts after a specified timeout period.","900","ESXI-80-000111","8.3.4","Get-VMHost -Name $ESXi | Get-AdvancedSetting Security.AccountUnlockTime | Set-AdvancedSetting -Value 900"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Net.BlockGuestBPDU configured correctly (1)","esxi-8.network-bpdu","P2","Enable the Bridge Protocol Data Unit (BPDU) filter on the ESXi host.","1","ESXI-80-000215","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting Net.BlockGuestBPDU | Set-AdvancedSetting -Value 1"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.ESXiVPsDisabledProtocols configured correctly (sslv3,tlsv1,tlsv1.1)","esxi-8.tls-protocols","P2","The ESXi host must enable the highest version of TLS supported.","""sslv3,tlsv1,tlsv1.1""","ESXI-80-000161","2.2.7
4.2.1
8.3.2","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.ESXiVPsDisabledProtocols | Set-AdvancedSetting -Value ""sslv3,tlsv1,tlsv1.1"""
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.ESXiShellTimeOut configured correctly (0)","esxi-8.shell-timeout","P0","Set a timeout to limit how long the ESXi Shell and SSH services are allowed to run.","600","ESXI-80-000195","8.2.8","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.ESXiShellTimeOut | Set-AdvancedSetting -Value 600"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Syslog.global.certificate.strictX509Compliance not configured correctly (False)","esxi-8.logs-remote-tls-x509","P0","The ESXi host must use strict x509 verification for TLS-enabled remote logging endpoints.","TRUE","ESXI-80-000234","2.2.7","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.certificate.strictX509Compliance | Set-AdvancedSetting -Value TRUE"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Security.PasswordMaxDays not configured correctly (99999)","esxi-8.account-password-max-days","P2","The ESXi host must be configured with an appropriate maximum password age.","9999","ESXI-80-000227","8.3.9","Get-VMHost -Name $ESXi | Get-AdvancedSetting Security.PasswordMaxDays | Set-AdvancedSetting -Value 9999"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Net.BMCNetworkEnable not configured correctly (1)","esxi-8.hw-virtual-nic","Advanced","The ESXi host must not enable virtual hardware management network interfaces.","0","ESXI-80-000250","1.3.1
1.4.1
1.4.2
1.4.4","Get-VMHost -Name $ESXi | Get-AdvancedSetting Net.BMCNetworkEnable | Set-AdvancedSetting -Value 0"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Mem.MemEagerZero not configured correctly (0)","esxi-8.memeagerzero","P0","The ESXi host must enable volatile key destruction.","1","ESXI-80-000225","3.6.1","Get-VMHost -Name $ESXi | Get-AdvancedSetting Mem.MemEagerZero | Set-AdvancedSetting -Value 1"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.HostClientSessionTimeout configured correctly (900)","esxi-8.host-client-session-timeout","P2","The ESXi host must automatically terminate idle host client sessions.","900","ESXI-80-000010","8.2.8","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.HostClientSessionTimeout | Set-AdvancedSetting -Value 900"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: UserVars.SuppressShellWarning not configured correctly (1)","esxi-8.shell-warning","P2","The ESXi host must not suppress warnings that the ESXi shell is enabled.","0","ESXI-80-000222","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.SuppressShellWarning | Set-AdvancedSetting -Value 0"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: VMkernel.Boot.execInstalledOnly not configured correctly (False)","esxi-8.vib-trusted-binaries","P0","Only run binaries delivered via signed VIB.","True","ESXI-80-000244","5.2.3","Get-VMHost -Name $ESXi | Get-AdvancedSetting VMkernel.Boot.execInstalledOnly | Set-AdvancedSetting -Value True"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.ESXiShellInteractiveTimeOut configured correctly (0)","esxi-8.shell-interactive-timeout","P0","Configure the inactivity timeout to automatically terminate idle ESXi host shells.","900","ESXI-80-000068","8.2.8","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.ESXiShellInteractiveTimeOut | Set-AdvancedSetting -Value 900"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.SuppressHyperthreadWarning configured correctly (0)","esxi-8.cpu-hyperthread-warning","P2","The ESXi host must not suppress warnings about unmitigated hyperthreading vulnerabilities.","0","ESXI-80-000223","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.SuppressHyperthreadWarning | Set-AdvancedSetting -Value 0"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Security.PasswordHistory configured correctly (5)","esxi-8.account-password-history","P2","Configure the password history setting to restrict the reuse of passwords on the ESXi host.","5","ESXI-80-000043","8.3.7","Get-VMHost -Name $ESXi | Get-AdvancedSetting Security.PasswordHistory | Set-AdvancedSetting -Value 5"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Net.DVFilterBindIpAddress configured correctly ()","esxi-8.network-dvfilter","P2","Use of the dvFilter network APIs must be restricted on the ESXi host.","""""","ESXI-80-000219","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting Net.DVFilterBindIpAddress | Set-AdvancedSetting -Value """""
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: UserVars.DcuiTimeOut configured correctly (600)","esxi-8.dcui-timeout","P2","Set a timeout to automatically terminate idle DCUI sessions on the ESXi host.","600","ESXI-80-000196","8.2.8","Get-VMHost -Name $ESXi | Get-AdvancedSetting UserVars.DcuiTimeOut | Set-AdvancedSetting -Value 600"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Syslog.global.logLevel configured correctly (error)","esxi-8.logs-level-global","P2","The ESXi host must log sufficient information for events.","error","ESXI-80-000235","10.2.1","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.logLevel | Set-AdvancedSetting -Value error"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Syslog.global.auditRecord.storageCapacity not configured correctly (4)","esxi-8.logs-audit-local-capacity","P1","The ESXi host must store one week of audit records.","100","ESXI-80-000113","10.5.1","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.auditRecord.storageCapacity | Set-AdvancedSetting -Value 100"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Security.AccountLockFailures configured correctly (5)","esxi-8.account-lockout","P2","The ESXi host must lock an account after a specified number of failed login attempts.","5","ESXI-80-000005","8.3.4","Get-VMHost -Name $ESXi | Get-AdvancedSetting Security.AccountLockFailures | Set-AdvancedSetting -Value 5"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Syslog.global.certificate.checkSSLCerts configured correctly (True)","esxi-8.logs-remote-tls","P2","The ESXi host must verify certificates for TLS remote logging endpoints.","TRUE","ESXI-80-000224","2.2.7","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.certificate.checkSSLCerts | Set-AdvancedSetting -Value TRUE"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Mem.ShareForceSalting configured correctly (2)","esxi-8.transparent-page-sharing","P2","The ESXi host must restrict inter-VM transparent page sharing to VMs configured with sched.mem.pshare.salt.","2","ESXI-80-000213","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting Mem.ShareForceSalting | Set-AdvancedSetting -Value 2"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: DCUI.Access configured correctly (root)","esxi-8.lockdown-dcui-access","P2","The ESXi host must have an accurate DCUI.Access list.","root","ESXI-80-000189","2.2.4","Get-VMHost -Name $ESXi | Get-AdvancedSetting DCUI.Access | Set-AdvancedSetting -Value root"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Syslog.global.auditRecord.storageEnable not configured correctly (False)","esxi-8.logs-audit-local","P0","The ESXi host must enable audit record logging.","TRUE","ESXI-80-000232","10.2.1","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.auditRecord.storageEnable | Set-AdvancedSetting -Value TRUE"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Config.HostAgent.vmacore.soap.sessionTimeout not configured correctly (30)","esxi-8.api-soap-timeout","P1","The ESXi host must configure a session timeout for the vSphere API.","10","ESXI-80-000226","8.2.8","Get-VMHost -Name $ESXi | Get-AdvancedSetting Config.HostAgent.vmacore.soap.sessionTimeout | Set-AdvancedSetting -Value 10"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Syslog.global.auditRecord.remoteEnable not configured correctly (False)","esxi-8.logs-audit-remote","P0","The ESXi host must transmit audit records to a remote host.","TRUE","ESXI-80-000233","10.2.1
10.3.3","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.auditRecord.remoteEnable | Set-AdvancedSetting -Value TRUE"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Config.HostAgent.log.level configured correctly (info)","esxi-8.logs-level","P2","Set the ESXi host logging informational level to info.","info","ESXI-80-000015
ESXI-80-000030","10.2.1","Get-VMHost -Name $ESXi | Get-AdvancedSetting Config.HostAgent.log.level | Set-AdvancedSetting -Value info"
"ESXi","fu-06.epa.com","PASS","fu-06.epa.com: Config.HostAgent.plugins.solo.enableMob configured correctly (False)","esxi-8.deactivate-mob","P2","The ESXi Managed Object Browser (MOB) must be deactivated.","False","ESXI-80-000047","2.2.4","Get-VMHost -Name $ESXi | Get-AdvancedSetting Config.HostAgent.plugins.solo.enableMob | Set-AdvancedSetting -Value False"
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Security.PasswordQualityControl not configured correctly (retry=3 min=disabled,disabled,disabled,7,7)","esxi-8.account-password-policies","P0","The ESXI host must enforce password complexity.","""similar=deny retry=3 min=disabled,disabled,disabled,disabled,15 max=64""","ESXI-80-000035
ESXI-80-000044","8.3.1
8.3.6","Get-VMHost -Name $ESXi | Get-AdvancedSetting Security.PasswordQualityControl | Set-AdvancedSetting -Value ""similar=deny retry=3 min=disabled,disabled,disabled,disabled,15 max=64"""
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Syslog.global.logHost not configured correctly ()","esxi-8.logs-remote","P0","Configure a remote log server for the ESXi host.","Site-Specific Log Server","ESXI-80-000114","10.2.1
10.3.3","Get-VMHost -Name $ESXi | Get-AdvancedSetting Syslog.global.logHost | Set-AdvancedSetting -Value ""<log collector>"""
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Annotations.WelcomeMessage not configured correctly ()","esxi-8.annotations-welcomemessage","P1","Configure the ESXi host login banner for the DCUI and Host Client.","Consult your organization's legal advisors for text that is applicable to your environment.

An example is: ""Authorized users only. Actual or attempted unauthorized use of this system is prohibited and may result in criminal, civil, security, or administrative proceedings and/or penalties. Use of this information system indicates consent to monitoring and recording, without notice or permission. Users have no expectation of privacy in any use of this system. Any information stored on, or transiting this system, or obtained by monitoring and/or recording, may be disclosed to law enforcement and/or used in accordance with Federal law, State statute, and organization policy. If you are not an authorized user of this system, exit the system at this time.""","ESXI-80-000006
ESXI-80-000007","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting Annotations.WelcomeMessage | Set-AdvancedSetting -Value ""Authorized users only. Actual or attempted unauthorized use of this system is prohibited and may result in criminal, civil, security, or administrative proceedings and/or penalties. Use of this information system indicates consent to monitoring and recording, without notice or permission. Users have no expectation of privacy in any use of this system. Any information stored on, or transiting this system, or obtained by monitoring and/or recording, may be disclosed to law enforcement and/or used in accordance with Federal law, State statute, and organization policy. If you are not an authorized user of this system, exit the system at this time."""
"ESXi","fu-06.epa.com","FAIL","fu-06.epa.com: Config.Etc.Issue not configured correctly ()","esxi-8.etc-issue","P1","Configure the login banner for ESXi host SSH connections.","Consult your organization's legal advisors for text that is applicable to your environment.

An example is: ""Authorized users only. Actual or attempted unauthorized use of this system is prohibited and may result in criminal, civil, security, or administrative proceedings and/or penalties. Use of this information system indicates consent to monitoring and recording, without notice or permission. Users have no expectation of privacy in any use of this system. Any information stored on, or transiting this system, or obtained by monitoring and/or recording, may be disclosed to law enforcement and/or used in accordance with Federal law, State statute, and organization policy. If you are not an authorized user of this system, exit the system at this time.""","ESXI-80-000191","N/A","Get-VMHost -Name $ESXi | Get-AdvancedSetting Config.Etc.issue | Set-AdvancedSetting -Value ""****************************************************************************`n* Authorized users only. Actual or attempted unauthorized use of this      *`n* system is prohibited and may result in criminal, civil, security, or     *`n* administrative proceedings and/or penalties. Use of this information     *`n* system indicates consent to monitoring and recording, without notice     *`n* or permission. Users have no expectation of privacy. Any information     *`n* stored on or transiting this system, or obtained by monitoring and/or    *`n* recording, may be disclosed to law enforcement and/or used in accordance *`n* with Federal law, State statute, and organization policy. If you are not *`n* an authorized user of this system, exit the system at this time.         *`n****************************************************************************`n"""
